TransactionID,Category,TransactionAmount,cc_num,Timestamp,MerchantName,Location,CustomerID,CustomerName,gender,dob,job,Address,FraudIndicator
cd386a21,home,3127.32,4091514158087804050,2020-02-21 08:21:04,Mccarthy-Sims,Unit 3699 Box 0794- DPO AP 38614,0dbd38b7,Pedro Daniels,F,1996-09-27,Financial adviser,"160 Watts Hill- West Jeffrey, MO 52197",1
31ef2737,gas_transport,2658.93,639026022769,2019-11-25 12:05:37,Anderson Inc,"2613 Paul Mount- Susantown, PW 55403",22960c13,John James,F,1957-04-20,"Teacher, special educational needs","307 Ariel Spur Suite 769- South Lisastad, IA 77101",1
aca0f376,shopping_net,4993.62,345383304205226,2019-05-14 15:04:56,"Jones, Cochran and Rodgers","37960 Brandy Shoal Apt. 899- West Shawn, NC 80396",5020239b,Patricia Torres DVM,M,1957-04-25,Geoscientist,"101 Whitaker Ports- South Carla, GA 61433",0
c705bf35,shopping_pos,4377.73,38340116981834,2019-12-05 11:24:17,Bryant LLC,"891 Bond Flat- Josephchester, FL 21549",2a4a241f,Chelsea Lewis,M,1973-09-01,Immunologist,"030 Ramirez Mall Suite 960- North Heidiport, VT 14264",1
cc13930b,personal_care,1953.03,2279801045330843,2019-04-07 11:04:10,"Edwards, Baird and Randolph","64310 Chelsea Islands Suite 541- West Justinchester, UT 18031",c1a8621d,Erica Brown,F,1943-02-02,Geoscientist,"4131 Nguyen Falls Apt. 226- South Jenniferfurt, NE 62009",0
b6289062,grocery_pos,2984.69,4699249950882952,2020-05-06 03:01:51,Russell-Campbell,"4144 Joseph Burgs- Scottchester, MT 51595",a7394fcb,Luis Collins,F,1949-02-02,Energy engineer,"97873 Larry Walk Suite 681- West Kathy, AL 42740",0
f1069faa,health_fitness,4448.04,30366254146995,2019-01-27 17:24:37,Castro Group,USNS Phillips- FPO AE 30909,a1a34a96,Vanessa Massey,M,1990-06-09,Chartered public finance accountant,"4098 Richards Court- Bishopside, TX 62862",1
29f90a58,kids_pets,4302.39,4049999449476,2019-12-31 21:47:39,"Palmer, Guzman and Byrd","281 Brandon Causeway Apt. 466- East Clifford, CT 90275",5a491a7f,Nicole Watson,M,1949-05-04,Agricultural consultant,"9286 Fields Motorway- South Loganshire, MA 04052",1
07ed44fa,home,4791.81,4291004372053425914,2019-03-29 23:34:43,"York, Tate and Jones","PSC 0513, Box 5566- APO AP 74104",83e3255d,Bradley Brooks,M,1989-02-16,Early years teacher,"45826 Pamela Island Apt. 857- Port Gina, LA 99742",1
5eb64cab,health_fitness,2184.61,373028322797135,2019-08-23 19:44:15,"Edwards, Baird and Randolph","9689 William Locks Suite 361- North Mario, AZ 26482",6f2793f8,Jennifer Brown,M,1957-02-02,Dealer,"5663 Alyssa Unions- Lake Shariview, IL 68996",1
b41662c1,health_fitness,4429.03,4826927458984851,2019-09-13 15:00:26,Torres-Chapman,"05225 Ramirez Stream Apt. 557- Kellychester, KY 02862",eddbe325,Daniel Daniels,F,1963-12-28,Physiotherapist,"333 Gordon Prairie- West Wesleyborough, NJ 66403",0
13de2854,entertainment,4068.51,5337256177053569,2019-09-24 12:35:20,Herring PLC,"605 Karen Hollow- Frederickview, MD 96336",4f67841c,Anthony Ellis,F,2006-04-06,Trading standards officer,"1809 Williams Tunnel Apt. 345- Woodborough, IL 85635",1
221f9c1d,grocery_pos,1301.57,4276048872114796,2019-03-24 03:49:40,"Cruz, Torres and Herrera","023 Stephanie Shores- Campbelltown, GU 31121",39739f00,Daniel Sanford,M,1982-07-07,Geoscientist,Unit 8150 Box 7522- DPO AP 72683,0
f8feb90f,personal_care,495.1,4841321932863900,2019-04-06 01:58:07,Weaver and Sons,"74689 Soto Path- East Bradleytown, AR 15054",9b49808f,William Hood,M,1991-04-24,Further education lecturer,"6167 Amber Mews Suite 781- Lake Michaelport, WY 03767",0
2f7228c6,entertainment,2274.58,2248487967135630,2019-06-12 02:31:00,Russell-Campbell,"076 Clark Island- Williamsland, AL 06496",c79587f3,Jordan Thomas,F,1995-11-27,"Scientist, biomedical","7686 Andrew Manor Suite 905- South Morgan, MO 28911",0
b3692444,grocery_net,597.88,4202827165820279,2019-02-20 13:27:35,Davies and Sons,"4756 Sexton Views- East Tracy, CA 89342",47c198b1,Frank Lindsey,M,1974-08-16,Agricultural consultant,"PSC 3077, Box 0102- APO AE 17277",0
7e7ebd53,shopping_net,2306.56,6011581480107302,2019-02-14 22:57:09,Vincent and Sons,"416 Brenda Mission- Griffinberg, PA 05228",2639cbbd,Timothy Robinson,M,1967-04-18,Race relations officer,"36615 Jennifer Rapids- East Johnny, OR 21669",1
c2312e3c,grocery_net,2072.94,3508966641328474,2019-06-03 03:15:14,"Oneal, Campbell and Brooks","0245 Davis Locks Suite 273- Watsonstad, ID 01036",ae44f514,Sheila Maldonado,M,1957-10-13,"Teacher, special educational needs","833 Silva Tunnel Suite 740- Loritown, KS 84714",0
44a00fd2,personal_care,4820.17,2231049100402241,2019-02-16 15:56:24,"Acevedo, Wilson and Brown","68286 Candace Lodge- West Shawnborough, MI 91323",e8256197,William Green,F,1936-04-11,Geoscientist,"1197 Theodore Plains- Henryhaven, LA 76169",0
1fb3603a,travel,4182.03,30286723109608,2019-06-06 21:51:55,Lewis Ltd,"0286 David Forks- North Yvonnechester, GA 92993",b3530099,Kristen Humphrey,M,1950-12-07,"Psychologist, forensic","25446 Castro Branch- Martinberg, NM 73888",1
a2dc152b,gas_transport,3234.57,371933072923322,2019-03-17 06:46:57,"Friedman, Jordan and Hart","800 Richard Lodge- Sandersview, MN 37060",af3ffca6,Barry Peterson,M,1939-12-26,Trading standards officer,Unit 8067 Box 2126- DPO AE 48958,1
056ec3c1,misc_pos,566.94,4006392935768601243,2019-02-18 09:51:17,Ortiz Inc,"7495 Reeves Brook Apt. 360- Daniellemouth, MS 34959",81107060,Robin Patrick,F,1966-04-14,Science writer,"394 James Gardens- Ortizland, VI 33902",0
71007b36,home,3921.61,4871559102390922,2020-04-10 22:31:23,"Ingram, Pratt and Dean","01240 Jennifer Harbors Apt. 467- Lake Debbieview, AS 07358",9e75b4e9,Nicholas Black,M,1949-09-01,Environmental consultant,"PSC 1022, Box 5926- APO AE 05446",1
894b8c49,health_fitness,4540.47,3530723439719345,2019-02-04 20:25:56,Adams PLC,"49734 Susan Loaf Apt. 584- East Jamesside, NV 03562",1b3c6f11,Tyler Sullivan,M,1953-11-19,Television production assistant,"707 Nancy Union Suite 054- East Cheryl, WA 92599",1
02db7446,health_fitness,862.63,180091269245966,2019-02-27 18:39:36,Diaz-Aguilar,"04488 Brett Hills- Ashleyville, NH 55253",43f9f180,Sydney Mitchell,F,1990-02-19,Sub,"237 Hernandez Station- Pittsville, KY 16961",1
64a8adce,food_dining,3664.65,378624502434112,2019-12-18 14:25:22,"Sanders, Hansen and Gentry","22882 Matthew Junction Suite 451- North Sandra, OR 34305",9c31d626,Megan Hammond,M,1934-12-11,Sub,"33708 Morris Rest Apt. 238- Port Emilyfort, GU 09118",0
824a7d68,travel,306.68,180007778121472,2020-02-05 06:30:39,"Dunn, Fox and Skinner",Unit 5176 Box 8649- DPO AE 33884,ad5681e6,Mark Martin,M,1945-02-25,"Librarian, public","39545 Cheryl Isle- Campbellchester, CT 47483",1
b98827f9,misc_net,86.71,675964594518,2019-12-31 11:30:06,Johnson Group,"450 Brown Stravenue Apt. 874- East Rachelborough, TX 44478",b3878178,Wendy Rodriguez,F,1953-06-29,Early years teacher,"07213 Carrie Place- Joseside, GU 61122",1
5e218ce6,grocery_pos,1818.59,341877292429551,2019-09-21 13:51:51,Mccarthy-Sims,"70029 Ramsey Ports Apt. 091- New Robin, WI 15460",572c3618,Rebecca Medina MD,M,1971-02-02,Dealer,"15430 Williams Port- Port Michelle, RI 67648",1
467f7719,shopping_net,3868.29,2503170481160421,2019-10-31 15:23:22,Keith-Morrison,"9315 David Glen Suite 401- Port Kathrynchester, NC 20069",146cf80d,John Smith,F,1933-11-24,Systems analyst,"6700 Perez Trail- Rachelborough, AS 08379",0
0cee8991,health_fitness,1222.57,4776264620349936598,2019-08-26 08:28:24,"Jenkins, Oliver and Matthews","17269 Mathews Street- Youngbury, ME 44071",d5f7470e,Shelley Hebert,M,1946-05-14,Environmental consultant,"31018 Williams Roads Suite 914- North Christopherhaven, HI 49621",1
9f2a1a4f,misc_net,418.96,347679654701724,2020-02-05 20:31:04,Roberts PLC,"566 Jessica Summit Suite 614- Port Suzanneburgh, NV 22865",d5beb344,Lauren Bailey,M,1964-04-09,Systems developer,"709 Tommy Bypass Suite 265- Michaelstad, KY 36094",0
3964690e,misc_net,1866.96,4035382095159331578,2020-02-03 15:24:06,Jenkins PLC,"76959 Michelle Radial- Port Michael, WI 04800",dc550fe2,Dustin Young,M,1941-10-06,Physiotherapist,"8454 Bailey Orchard Suite 690- South Davidborough, NH 82349",1
5f4c7aed,misc_pos,1256.89,2347395597798919,2020-04-21 06:37:31,Estrada-Park,"21624 Carter Crossroad Suite 297- Lake Jamesshire, PR 09110",a1a7d7ad,Karen Rich,F,2006-01-12,Historic buildings inspector/conservation officer,"297 Daniel Fall Apt. 640- Webstershire, IN 55282",1
af700192,travel,2413.89,180042594126728,2019-08-16 20:30:11,Bennett Ltd,"37182 Werner Fork- Port Sara, LA 54716",63fc18cb,Jill Walton,F,1949-03-24,"Surveyor, land/geomatics","162 James Gardens- New Dannyhaven, RI 50826",0
29f86e69,misc_pos,993.0,3504005970737304,2019-01-12 23:52:18,"Rivera, Martin and Evans",Unit 5917 Box 6182- DPO AE 88551,08eff567,Taylor Jenkins,F,2001-09-07,Energy engineer,"7147 Chapman Springs Suite 449- Rachaelside, NM 27655",0
914b3032,entertainment,240.97,3505503655641519,2019-03-31 01:47:04,"Young, Solomon and Hart","090 Snyder Coves- Allenstad, MT 55419",5012850b,Tiffany Chapman,M,1973-04-30,Prison officer,"365 Sherry Heights- West Taylor, NM 38083",0
07b26543,gas_transport,4047.6,4529660339181104,2019-10-12 04:06:45,Jefferson-Ruiz,USCGC Rivera- FPO AP 20966,c40c3d48,Julia Morrow,M,1938-10-31,Immunologist,"5809 Welch Row- North Vincentfurt, AL 12509",0
fc8e2e61,kids_pets,789.31,4299608084509001,2019-03-19 23:51:58,Johnson-Kelly,"74745 Nguyen Center- Samanthafurt, NJ 27104",9bd8e8dd,Joseph Thomas,F,1972-03-05,Mining engineer,"438 Ford Tunnel- East Patricia, OK 03566",1
8203497b,misc_net,2517.41,502030014919,2019-04-28 13:47:20,Christian-Franklin,"008 Berry Courts Suite 377- Gregorytown, PA 92134",8dc87a46,Jennifer Williams,M,1997-04-23,Exhibition designer,"PSC 8527, Box 7646- APO AE 57973",0
c4a51065,personal_care,424.89,3515165726674701,2019-09-06 15:15:19,Cox PLC,"793 Burke Village- East Brianmouth, NH 79144",ef569006,Michelle Ortega,F,1997-04-04,Quantity surveyor,"49270 Barbara Junction- Martinezshire, KY 57210",0
6e4d0b1e,travel,1765.22,4969720986181115024,2020-02-25 16:57:18,Lewis-Stafford,"35476 Fisher Orchard- North Natalie, DE 57971",bab66341,Kevin Jenkins,M,1954-10-08,"Teacher, special educational needs","63771 Short Alley- Wagnerton, MN 67755",0
d3f1fb4f,shopping_net,2205.75,4973327934445097009,2019-08-29 12:19:54,Jimenez Ltd,"PSC 5840, Box 8187- APO AP 52008",e2cfd1ab,Christopher Chambers,M,1987-03-05,Exhibition designer,"305 Moss Shores Apt. 050- North Natasha, MO 54254",0
64945387,home,2518.39,2268450914231972,2019-03-29 02:35:43,"Duran, Smith and Benton","7775 Belinda Parks- Susanview, AS 15538",01123dc7,Jay Stein,M,2001-02-10,Materials engineer,"43992 Allen Pass Apt. 032- Rodriguezburgh, DE 15850",0
6b6818c8,home,4414.74,3561623722193418,2020-04-27 18:30:54,Vasquez Ltd,"99068 Boyd Shoal Apt. 643- Walkershire, PW 72062",8c76b355,Megan Bennett,M,1981-07-03,Podiatrist,"820 Hanna Dale- West Summer, FL 89048",0
30d79d6b,grocery_pos,2447.22,4720521429023829,2020-01-03 09:36:29,"Sanders, Hansen and Gentry","91650 Adams Views- East Dylan, GU 07091",889752c6,Brian Daniels,M,1951-09-08,Materials engineer,"94921 Taylor Locks- Lake Staceytown, VA 11464",0
99cdf722,grocery_pos,4147.19,2391185111957728,2019-09-23 18:14:17,Allen Inc,"21887 Rebecca Pike Suite 988- Laurenton, AR 20542",d8b61e01,Aaron Collier,F,1980-10-31,"Radiographer, diagnostic","1200 Dylan Points- East Ryanmouth, LA 02104",0
342a0118,personal_care,3198.0,180050545351949,2019-01-15 17:18:19,"Martinez, Villa and Blackburn","351 Jeffrey Hills Apt. 191- Smithton, AZ 27557",8e4cbee8,Brian Gray,F,1993-03-20,"Psychologist, forensic","14815 John Underpass- North Herbertland, OR 84068",0
ff4c38bd,entertainment,37.73,3501237697059844,2020-03-15 20:16:55,Proctor PLC,"598 Herrera Pines Apt. 403- Port Kevinstad, MD 40064",59005632,Kevin Hale,F,1991-05-15,Agricultural consultant,"3463 Wilson Estate Suite 671- East Lindsey, MA 31915",0
1c57e0bf,home,868.37,4875349301209032,2019-01-24 04:18:19,Allen Inc,"730 Hood Isle Apt. 394- North Marcburgh, OR 82623",bcd720f8,Mariah Ortiz,M,1958-03-25,Exhibition designer,"2962 John Place Apt. 864- Teresaborough, MD 62692",1
99a1ff08,personal_care,3207.38,180066088564896,2019-06-09 17:53:42,"Edwards, Baird and Randolph","99715 Craig Union- South Jacob, WV 54150",1da6211b,Kimberly Gonzales,M,1955-01-08,Film/video editor,"3107 Theresa Island Suite 710- North Colleenton, NV 98479",0
5a75bf77,shopping_pos,3563.39,3574895590850908,2019-02-20 06:31:16,Bryant LLC,"03803 Amanda Track- North Benjaminburgh, HI 38810",7c7b517a,Samuel Baker,M,1991-11-01,Financial adviser,Unit 7475 Box 2114- DPO AA 89917,1
868c2ce8,travel,3086.64,213199611139661,2019-03-18 23:01:38,Roberts PLC,"6380 Andrew Brook Suite 129- Lake Kevinhaven, SD 58912",6b305725,Anthony Davis,F,1955-02-24,"Surveyor, land/geomatics","798 Kim Plaza- Port Lisa, VT 31766",1
ad2bf7f2,grocery_pos,461.05,4210855422553913560,2019-04-29 19:40:38,Hansen-Thompson,Unit 6707 Box 8986- DPO AA 57574,69062366,Marissa Simon,F,1961-06-24,Race relations officer,"3736 Walker Rue Apt. 635- Lake Frankview, UT 79325",1
549986c9,food_dining,1716.05,4256448551782,2019-10-26 20:43:33,"Ingram, Pratt and Dean","58447 Beasley Glens- New Michelle, UT 13487",fd0dc7d9,Margaret Perez,M,1971-10-21,Systems developer,"271 Jacqueline View- Leefurt, VI 25309",0
e5258868,kids_pets,4741.93,30298223850862,2019-02-06 07:31:21,"Lara, Ryan and Johnson",USNS Riley- FPO AP 20445,0514649c,Christina Glover,F,1939-11-12,Naval architect,"8267 Paul Ridge Suite 495- Port Jessicaville, DE 84872",0
4d22b5be,personal_care,2275.47,3539047481116080,2019-09-28 07:05:50,Smith-Lee,Unit 1831 Box 5194- DPO AE 31238,a9bcc36b,Kimberly Hubbard,F,1975-11-10,Science writer,"843 Alexandria Drives- Jonesmouth, DE 25380",0
35163e31,misc_pos,3305.69,4658932259630842694,2019-09-28 10:17:01,"Brown, Poole and Herrera","7440 Martinez Garden- North Stephen, VT 24345",911dcef0,Mr. Samuel Donovan,F,1985-06-06,Accounting technician,"274 Hernandez Islands Apt. 350- Port Ashley, OK 11423",1
2aeef8ec,travel,4036.82,345564637158329,2019-02-27 09:03:18,"York, Tate and Jones","8211 James Course Apt. 889- North Traceyborough, WV 89423",87ab1d96,Michael Owens,F,1935-03-16,Accounting technician,"713 Belinda Locks- West David, KY 79314",1
5efc0d2d,gas_transport,1838.44,376557068668982,2019-12-07 07:37:29,Roberts-Bush,"247 Miller Trafficway Apt. 152- East Patriciaburgh, GA 56461",a046ea96,Melissa Harrison,M,1994-01-15,Early years teacher,"75647 Long Parkway- Port John, TX 94836",0
baaa9da0,grocery_pos,3054.65,4395123536551489,2019-11-09 16:29:18,Christian-Franklin,"76693 Megan Ways Apt. 149- Jessicaside, DE 57109",173acb08,Amanda Anderson,M,1979-01-15,Geoscientist,Unit 2943 Box 5759- DPO AA 01048,0
f727854e,kids_pets,1133.49,3544327505444731,2019-05-03 12:19:35,Berger Group,"277 Martinez Hills- Watersborough, UT 27332",c14b342d,Patricia Chapman,M,1949-12-13,Mechanical engineer,"28405 Smith Forges Suite 392- North Jennifer, VT 04738",0
b4bb5b78,shopping_pos,3149.69,2266412604530388,2020-05-25 03:39:13,Schneider-Hamilton,"845 Pierce Street Apt. 677- West Melissaview, FL 62517",3b3c2d9e,Stacey White,F,1939-11-20,Mechanical engineer,"59038 Tiffany Corner Suite 817- Johnborough, DE 32354",0
fce6fd55,food_dining,821.39,4084849341227,2019-11-11 21:37:48,"Payne, Carter and Perez","38661 Arias Unions- Guzmanstad, FL 16680",4f837809,Glen Dickerson,M,1935-04-18,"Scientist, audiological","1163 Brian Viaduct- Lake Lorraine, CA 54973",1
aecd5c76,shopping_pos,4885.09,4169230385637899,2020-03-08 23:26:01,Holland Ltd,"8903 Joshua Path Suite 671- Kennethport, WY 24956",6fe97631,Caitlin Atkinson,F,1998-01-14,Dealer,"95909 Ann Throughway- North Dannyfurt, VT 17313",1
379c73fc,misc_pos,2686.63,377128650652377,2020-04-07 17:42:45,Davidson LLC,"805 Samantha Glen- New Cynthia, MI 14594",9cd2c547,Nicole Rangel,F,1943-01-18,Financial trader,"382 Rojas Orchard Suite 562- Parrishside, MO 38088",1
93a4713e,grocery_net,1238.41,565822420743,2019-02-22 01:45:57,Davis-Roberts,"7103 Timothy Extensions Apt. 474- Robertoberg, AL 91947",438a6cd4,Kyle Combs,F,1976-12-29,Prison officer,"1706 Richard Port Apt. 300- Lisaborough, IL 84158",0
24e37569,home,3781.1,6011498016821753,2019-10-22 19:33:09,Cunningham-Evans,"0350 Maria Greens- Garzaview, AS 12491",65fe8427,Shannon Winters,M,1998-03-08,"Radiographer, diagnostic","PSC 3922, Box 6121- APO AA 52657",1
b0576fbd,gas_transport,1764.21,346625424935994,2020-03-09 12:07:33,"Hernandez, Bradley and Reeves","4652 Mcdonald Locks Suite 770- Kariton, PR 42061",9b364f1c,Anthony Ingram,F,1942-11-08,Further education lecturer,"59280 David Field- South Keithborough, MS 37252",0
a1789c89,shopping_net,1522.52,4738910327703774,2019-04-15 14:36:56,"Patterson, Jones and Jones","376 Gonzalez Shore Suite 934- Evansburgh, DE 17922",cb8b2303,Susan Taylor,M,1999-12-01,Trading standards officer,"8622 Ortiz Trail Apt. 262- Nicolechester, MN 02239",0
961ee666,misc_pos,4192.75,30257525429700,2019-10-11 11:40:00,"Cochran, Roach and Gross","916 Micheal Parkway Apt. 970- Bennettchester, KY 28995",8bbbcd5d,Rhonda Price,M,1968-10-11,Sub,"8254 Lowe Ville Apt. 116- West Terriborough, MO 15279",0
6c74617b,shopping_net,1087.41,4908889312530398,2019-08-31 09:35:35,Castro Group,Unit 0402 Box 9082- DPO AP 41555,67a75cda,Richard Gonzalez,M,2002-12-04,Financial adviser,"108 Wilson Causeway Suite 672- Annaville, MN 67550",0
f84344a0,misc_net,2704.57,4385850968984104117,2019-10-20 20:55:37,"Scott, Clark and Choi","6035 Penny Port Apt. 470- Cindyshire, MA 28059",4dd5cfd5,Shawn Beck,F,1990-06-27,Podiatrist,"6347 Frost Walk Suite 898- Jameston, AK 43804",0
b755da40,gas_transport,3945.21,4358153758778556,2019-02-06 23:43:20,Simmons-Fowler,"900 Patterson Radial Suite 303- Christinamouth, WA 67746",72171b4b,Raymond Hardy,M,1992-07-06,Early years teacher,"631 Adams Green Apt. 553- South Michael, MN 49451",1
678892ec,gas_transport,2828.15,376329266183838,2019-07-18 22:38:39,Jones and Sons,"01317 Adam Oval- Bryanland, MS 22324",ff36234e,Jacqueline Mccarthy,M,1964-07-29,Naval architect,"767 Steven Cape- New Kelsey, DE 91545",1
908bfcd5,grocery_net,1762.25,4717951976697151,2019-07-18 20:36:18,"Oneal, Campbell and Brooks","82260 Steele Courts- New James, GU 51732",8e1e78c9,David Thomas,M,2002-05-11,Accounting technician,"36049 Harry Walk- New James, AK 05376",0
dc4964cb,grocery_net,1393.56,346155814236837,2019-08-10 20:07:47,Lewis Ltd,"451 Rodriguez Square- South Ericport, LA 62167",f0d4238e,Mary Cole,F,2000-12-03,Agricultural consultant,"9033 Fleming Crossroad Suite 244- North Justin, TN 00762",0
2693ce59,health_fitness,1178.37,213126755942147,2020-02-25 04:10:57,Delgado PLC,"7227 Foster Haven Apt. 953- Johnborough, MO 48002",d9216c88,Roy Schwartz,F,1976-02-18,Historic buildings inspector/conservation officer,"054 David Route- East Susanshire, SD 85479",0
93b3b60b,grocery_pos,1966.94,4017095118436,2019-07-23 21:02:13,Zuniga Ltd,"51196 Huff Hills- Leahchester, GA 33566",fd3cb19d,Barbara Austin,F,1946-02-24,Financial trader,USNV Rodriguez- FPO AE 30264,1
2d163568,travel,3280.66,379216591982017,2019-07-03 16:14:38,Johnson-Frank,"548 Norma Crest Apt. 932- North Roberto, MI 13841",fab23a8c,Andrew Stout,F,1953-04-17,Mining engineer,"852 Derrick Stravenue Apt. 579- Lake Anita, VI 32642",1
dc32d7e8,misc_net,4177.72,4483447155833,2019-04-06 19:02:49,Watts PLC,"33785 Matthew Port- Port Michaelbury, MN 45347",bbc2887b,Maria Reese,M,1998-08-22,"Scientist, audiological","5150 Gina Heights- Ramirezborough, AZ 66556",0
d0de35aa,entertainment,4681.68,4820082952067252,2019-08-03 06:11:02,Owens-Roberts,"02226 Andrews Ferry- North Thomas, MS 68241",ce6eeb15,Isaiah Pineda,M,1945-10-22,Financial trader,"8428 Velez Valleys Suite 331- South Angela, MD 20643",0
e49cd5e4,grocery_net,1502.21,4391906226719471,2019-07-09 06:25:51,Johnson-Frank,"036 Ryan Dale Suite 217- Vasquezburgh, MN 55541",d09fb738,Patricia Alexander,F,2000-10-14,"Radiographer, diagnostic","628 John Curve- Port Melissaland, WI 28072",0
5adf2fe7,gas_transport,3317.27,503803414906,2019-06-07 15:39:07,Pollard-Barnes,"50018 Stephanie Way- West Billyborough, AL 83845",d4006d95,Kelli Mason,F,1989-12-13,Audiological scientist,"76924 Lance Rue- Stanleymouth, MP 58865",0
fc57fd7a,personal_care,1462.29,4993638534443192760,2020-01-25 05:15:17,Fuller-Garcia,"3603 Phillips Ways- Rhodeschester, FL 16980",c916f375,Rebecca Moreno,F,2000-01-01,"Scientist, biomedical",USCGC Hays- FPO AA 62791,1
745051dc,shopping_pos,1574.77,4052725936246,2019-02-06 17:04:13,Ortiz Inc,"67329 Michael Village- Lesterburgh, OK 37114",02045f8f,Edwin Davis,M,1950-04-21,"Teacher, special educational needs",USS Hopkins- FPO AA 39985,0
7fbc5113,personal_care,3384.69,6011224699035283,2020-01-20 02:55:59,Miller Group,"616 Amanda Ridges Apt. 257- West Stevenfort, AZ 05853",c876b293,Jesse Perez,F,1971-08-15,Early years teacher,"40916 Smith Skyway Apt. 853- Port Paul, IN 96730",0
752f404b,misc_pos,2633.89,3596260060945452,2019-07-13 14:27:50,Pollard-Barnes,"674 Gina Flat- Melissaburgh, IN 51472",b5ab8b45,Bruce Roberts,F,1958-09-05,Energy engineer,"6530 William Flat- Port Susan, AR 93046",0
e6bb8359,kids_pets,4136.56,4414794712875103,2019-11-02 12:00:03,Keith-Morrison,"69735 Clark Drive Suite 196- South Kevinchester, MD 48373",ae80a1a2,Lindsay Jordan,M,1966-09-11,Clothing/textile technologist,"167 Kimberly Plains Apt. 340- Smithville, MI 75948",1
67d0cfaa,grocery_net,3069.71,30454390002635,2019-03-21 22:38:23,Miller-Patrick,"051 Green Summit- Granttown, PR 09611",ed4241fb,Molly Webb,F,1963-11-16,Physiotherapist,"4261 David Village Suite 491- East Jeanborough, NJ 37007",0
deaefe3c,food_dining,1726.33,3580361670958428,2020-05-18 04:49:33,Mcdonald-Walton,"429 Hall Fields Suite 036- Kennethview, CA 15478",55502659,David Cruz,M,1981-04-10,Clothing/textile technologist,"9215 Thomas Forges- East Christina, SC 76608",0
0ffc61b0,grocery_pos,2836.69,4506799772068,2019-05-01 18:00:36,"Krause, Perry and Brown","6285 Anderson Brook- West Danielmouth, VI 14701",3c30b92a,Cindy Thomas,M,1981-06-25,Prison officer,"59679 Bell Plains- Sarahmouth, MO 83709",0
4528c6b9,health_fitness,1061.12,4235393949230623044,2020-03-05 02:02:16,Blackwell PLC,"9058 Shawn Meadows Suite 277- Lake Joshuachester, NE 91975",3cd10fff,Sherry Johnson,F,1999-04-04,Audiological scientist,"29034 Glen Ramp Suite 036- Andrewmouth, HI 38758",0
e16d8bbc,home,1354.07,3564902112776843,2020-01-13 21:59:58,Gross-Garcia,"12513 Ryan Roads Suite 598- Davishaven, VT 59876",80a15735,Dean Hill,M,1945-07-13,Chartered public finance accountant,USS Lutz- FPO AP 03881,0
831a0c8c,gas_transport,1468.58,4914472587785427,2019-08-11 20:04:01,Delgado PLC,USS Hunt- FPO AE 42786,1ccf5740,Linda Valencia,F,1970-03-18,Agricultural consultant,"5315 Jeremiah Street Suite 695- West Heatherfort, MS 50712",0
8ace435e,grocery_net,3849.76,3590541085709791,2020-05-21 22:56:29,Torres-Chapman,"8954 Montoya Squares Apt. 032- Leeview, ME 20731",735595eb,Connie Valdez,F,1997-07-09,Race relations officer,"5684 Moran Mountain Apt. 308- New Rebecca, AS 04110",0
f1a6b534,health_fitness,1468.07,3582420467523890,2019-11-20 09:56:46,Graves-Kelly,"81424 Miles Circles Apt. 226- Ayersview, PA 31463",ed0faf23,Stephen Watts,F,1945-10-02,Geoscientist,"5689 Robert Track Apt. 759- New Georgeport, OR 10145",0
d06cd986,home,4373.38,4222821016820386,2020-04-05 09:07:05,"Cruz, Torres and Herrera","77060 Robinson Turnpike- South Carolinefort, SC 63592",4624430a,Mrs. Erica Edwards MD,F,1948-03-23,Energy engineer,Unit 4922 Box 8311- DPO AA 79950,0
58573a25,health_fitness,4955.03,2235072629536170,2019-08-24 14:34:48,"Sanders, Hansen and Gentry","793 Chambers Roads- East Christine, WV 68977",a1f6f71c,Megan Peters,M,1946-09-07,Dealer,"4771 Erickson Crossing- New Holly, HI 03233",0
c4f08321,misc_net,960.39,3582477389825399,2019-01-15 18:56:30,Stevens-Campbell,"609 Johnson Mall Apt. 146- Normabury, KS 18240",fb121e88,Kimberly Taylor,F,1983-09-09,Chief Executive Officer,"70836 Cook Stravenue Apt. 276- Alexanderview, PW 83739",0
dfbcd09e,health_fitness,4077.56,2612289381260343,2019-11-07 17:25:41,Hill Ltd,"83948 Ernest Estates- East Davidview, GA 33128",3037d5a3,Thomas Lopez,M,1936-11-07,Financial trader,Unit 3223 Box 7625- DPO AE 32108,0
8f036ad1,food_dining,4367.46,3516575779046095,2020-05-29 21:40:35,"Dunn, Fox and Skinner","776 Ashley Trace- Calhounton, MN 14317",9fba6459,Jennifer Durham,F,1964-09-04,"Librarian, public","946 Marsh Ramp- Alyssamouth, KY 86633",1
c9601c2c,entertainment,1745.92,6011019989182005,2020-04-27 04:42:06,Mitchell-Murphy,"4083 Hill Junction Apt. 823- East Danachester, AZ 03908",a16bfac5,Regina Grant,M,1985-03-10,Trading standards officer,"445 Chloe Islands Suite 748- South Kristenfort, AZ 02858",0
94bc47dd,gas_transport,2393.78,3503625575764584,2019-06-03 18:33:09,Russell-Campbell,"848 Barbara Harbor Apt. 108- Lopezton, KS 24660",af6c5a6c,Emily Ramos,F,1998-06-23,Dealer,"183 Matthew Rapids- Port Michael, NC 47045",0
