Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
707525,2019-10-28 18:51:23,4312133045694601139,fraud_Gerhold LLC,home,3.82,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,b671dbdb97950190fa6a45ed4d2ad04d,1351450283,38.574395,-75.83036700000001,0
400002,2019-06-30 23:59:39,4319584480204988982,"fraud_Baumbach, Feeney and Morar",shopping_net,890.66,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,261be2b9e4b1528529ad7c002ec78c20,1341100779,37.076631,-83.119328,1
1213702,2020-05-22 22:49:03,180049032966888,fraud_Marvin-Lind,personal_care,78.16,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,f82024a22813c72efb06fbf4ab4680ca,1369262943,46.859629,-90.617801,0
1100208,2020-04-02 15:06:48,4769426683924058915,"fraud_Denesik, Powlowski and Pouros",home,45.74,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,c359ceda6ae5d15c0593505677634df4,1364915208,40.123628,-78.27833100000001,0
239748,2019-04-29 23:12:51,345225948700767,fraud_Lockman Ltd,grocery_pos,296.02,Christopher,Wilson,M,3305 Angel Grove Apt. 465,Ashland,KY,41101,38.4722,-82.6461,40470,Community pharmacist,1940-10-27,26fbbb825625dd0cb8e3d6bd64952b9c,1335741171,39.136771,-82.958061,1
641288,2019-09-29 22:35:42,676179782773,"fraud_Tillman, Fritsch and Schmitt",misc_net,767.01,Brittany,Mccarthy,F,621 Reilly Road Apt. 756,Albany,NY,12207,42.656000000000006,-73.7508,151022,Sales executive,1957-12-17,ce09ae02f2427b606397c329a9e373a5,1348958142,42.671202,-74.692361,1
257532,2019-05-08 08:16:36,6540981358631302,fraud_Ledner-Pfannerstill,gas_transport,99.62,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,1940004f254207f0f1d3b0e69b805a8b,1336464996,43.294063,-83.952967,0
1134594,2020-04-17 21:58:23,676195318214,fraud_Christiansen-Gusikowski,misc_pos,380.77,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,241b73ac8380648d74bb770857ef61ff,1366235903,29.771592,-96.543923,0
787320,2019-12-01 15:36:48,371284100299909,fraud_Streich Ltd,home,82.29,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,f5e4c1d49aba1550e84f13e4be4e80ac,1354376208,34.588341,-101.28782,0
407521,2019-07-03 22:46:17,5559857416065248,"fraud_Schmeler, Bashirian and Price",shopping_net,921.46,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,1f9e8c49fffd6f4127ef70bb9229c574,1341355577,40.704872,-122.724311,1
256973,2019-05-07 23:29:55,30501624614310,fraud_Will Ltd,food_dining,197.19,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,c2806853e8df61d8ce5c51e7ffb915ef,1336433395,31.966979,-80.983151,0
639529,2019-09-29 11:26:05,4988304376504,fraud_Pacocha-Bauch,shopping_pos,2.69,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,2009fefb6972cbdbc71d053caafe07d4,1348917965,42.086567,-75.145912,0
1224638,2020-05-26 12:14:53,6011504998544485,fraud_Medhurst Inc,home,40.43,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,d11689ccab681df21cea7c31b7cfe50b,1369570493,31.589749,-86.44251,0
1177159,2020-05-06 03:07:40,4536996888716062123,"fraud_Rippin, Kub and Mann",misc_net,779.23,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,36ef542eba7b692a08eab733e6dc31a0,1367809660,36.651901,-106.992859,1
806281,2019-12-06 00:26:01,4302480582202074,fraud_Harber Inc,gas_transport,10.55,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,7634e76acbdb3f247d255a8c4e515a34,1354753561,42.691847,-85.662772,1
226887,2019-04-24 20:25:26,3553629419254918,"fraud_Wuckert, Wintheiser and Friesen",home,21.24,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,8fcdb4463495a1a6eeea3582c7d4fa64,1335299126,48.58846,-123.144177,0
974579,2020-01-30 06:45:07,639077309909,fraud_Rutherford-Mertz,grocery_pos,79.6,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,80021,39.8854,-105.1139,92337,"Engineer, electronics",1967-10-18,68015d63ba27818b59ea1074e6b119b8,1359528307,40.175403,-104.598524,0
1181904,2020-05-08 21:35:58,38588538868506,fraud_Gottlieb-Hansen,personal_care,29.86,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,c218a14cf3b8637ce5ba9029aa7bb618,1368048958,29.633167,-102.340923,0
1011558,2020-02-21 04:08:26,180067151859700,fraud_Deckow-O'Conner,grocery_pos,207.83,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,05ade87c77db7a26a671b3a8e575506f,1361419706,41.127044,-87.479762,0
498329,2019-08-04 22:10:58,5388659976630693,"fraud_Lubowitz, Terry and Stracke",personal_care,8.54,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,7f935d19e147168d5badc9602160d8f8,1344118258,42.67787,-91.046784,0
1255128,2020-06-06 20:33:19,3590736522064285,"fraud_Yost, Schamberger and Windler",kids_pets,41.09,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,2681869f53896cd9faaa605287f8f996,1370550799,34.678666,-92.289371,0
979912,2020-02-02 09:51:35,180049032966888,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,33.18,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,934670181ca94743108b2de4ccca4d45,1359798695,47.111431,-90.01057800000001,0
936887,2020-01-08 00:09:43,6011693194885790,fraud_Vandervort-Funk,grocery_pos,311.47,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,efcc0df0752e3db85368646a7a1d8960,1357603783,45.130086,-93.352728,1
895215,2019-12-25 15:24:48,4879265611163287,fraud_Swift PLC,kids_pets,21.01,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31.0,-82.8555,419,Advertising account executive,1990-10-28,8cdc7db40d7a0b07dc4a13b8f47af938,1356449088,30.455109000000004,-82.02362099999999,1
1068995,2020-03-19 22:48:35,3576021480694169,fraud_Medhurst PLC,shopping_net,1013.74,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,34e619605fa5f2ef412ba1618c3aeff6,1363733315,38.479489,-95.27546,1
860924,2019-12-17 14:26:50,345933964507467,fraud_Gislason Group,misc_pos,7.76,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,c7364547f3d18ca06939dcec21ca88c9,1355754410,38.063331,-75.034945,0
627916,2019-09-23 18:27:20,4464457352619,fraud_Metz-Boehm,shopping_pos,4.53,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,d29b355b2567f2328e1a9fe77c82b277,1348424840,28.980383000000003,-83.658979,0
599992,2019-09-11 23:34:54,30427035050508,fraud_Cormier LLC,shopping_net,1012.94,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,9848b5d6033f87fbc5b477f98e22a423,1347406494,43.34681,-82.859821,1
458046,2019-07-21 19:12:23,36913587729122,fraud_Goldner-Lemke,entertainment,66.06,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,85b5d12fd3668d21995e91a15435b016,1342897943,42.902661,-116.089855,0
272127,2019-05-14 13:50:34,4319584480204988982,fraud_Watsica LLC,personal_care,19.86,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,ef11404bf159749e3d293e0a07892e63,1337003434,36.731271,-83.645189,0
1165166,2020-05-01 09:42:35,36913587729122,fraud_Marks Inc,gas_transport,62.5,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,da32cf4759399869c56fce0289f52945,1367401355,43.746397,-117.391163,0
278478,2019-05-18 02:17:59,3518758680062249,fraud_Hudson-Ratke,grocery_pos,283.21,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,26be3fc793738f93a5b98cdec937f3d8,1337307479,37.870377000000005,-110.193522,1
406830,2019-07-03 16:12:24,3500165543009955,fraud_Hoppe-Parisian,kids_pets,63.73,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,1983-09-02,0464e449fe4210eb1bee7b9c0bb3763a,1341331944,41.909647,-83.08810600000001,0
307263,2019-05-29 01:01:57,213178765398315,fraud_Bednar Group,misc_net,924.45,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,34e4e1ad6289f831101d9163f4fd3d52,1338253317,42.655037,-108.014219,1
1048774,2020-03-10 17:30:43,180094419304907,fraud_Wilkinson LLC,personal_care,54.03,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,a6acd600025fea511374e00785110c74,1362936643,33.597865000000006,-116.73953600000002,0
123036,2019-03-10 02:42:04,371284100299909,fraud_Padberg-Welch,grocery_pos,361.1,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,fce6a9912a1620d249b12e71e2f05a1e,1331347324,35.435763,-100.597533,1
790221,2019-12-02 00:43:11,3543299015720986,"fraud_Towne, Walker and Borer",grocery_net,72.88,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,c54a709db208c7f9d1f0bc59c0a31236,1354408991,37.398974,-82.51163000000001,0
55414,2019-02-02 23:09:51,378262805520186,fraud_Goyette Inc,shopping_net,981.32,Jacob,Snow,M,93121 Zavala Extensions,Madisonville,LA,70447,30.4287,-90.1773,10150,Commercial horticulturist,1943-07-25,a7d7dd7d55c195751a565c1fea03793c,1328224191,29.611052,-90.724378,1
869413,2019-12-20 00:54:47,377993105397617,fraud_Nader-Heller,misc_net,772.04,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,506dcc2b89f83bcdf0d4e0e84e865a38,1355964887,45.103587,-87.43661999999999,1
1015138,2020-02-23 03:09:53,630441765090,fraud_Rodriguez Group,gas_transport,57.53,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,9a4c1b582f9e9bc2566efdd05705400c,1361588993,32.49315,-99.001087,0
15679,2019-01-10 02:55:38,6526955903501879,"fraud_Connelly, Reichert and Fritsch",gas_transport,8.45,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,ca8d48f99364ef219930e57b863babf1,1326164138,25.568094,-80.79047,1
230740,2019-04-26 22:37:59,4018105808392773675,"fraud_Langworth, Boehm and Gulgowski",shopping_net,991.86,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,dbf87a07e584f74e21e9f57f3f2cb772,1335479879,39.566795,-74.66504599999999,1
1230966,2020-05-29 00:49:59,6515067575568369,fraud_Volkman Ltd,misc_net,795.26,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,1990-10-15,abbe34d6563220ff8e787037e410563a,1369788599,36.277357,-81.526072,1
149880,2019-03-22 02:03:44,2288813824604479,fraud_Lind-Buckridge,entertainment,533.89,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,9425046f9e14ed06b8f30aef7b622d4f,1332381824,39.928888,-74.481913,1
325095,2019-06-04 00:30:23,3553629419254918,"fraud_Reichert, Shanahan and Hayes",shopping_net,852.22,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,367ee39b66aeb468b13ad982478661a8,1338769823,48.341379,-122.371485,1
1278987,2020-06-15 02:06:52,213148039875802,"fraud_Boehm, Predovic and Reinger",misc_pos,274.84,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,616a5a6d70ea5eedb65103a0c06ed245,1371262012,27.213628000000003,-82.522803,0
408042,2019-07-04 04:24:36,213193596103206,fraud_Dach-Nader,misc_net,99.67,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,210fc3ba793a945a0c47a6cbdd31f93c,1341375876,45.984823,-83.800228,0
244193,2019-05-02 16:46:52,3512365128314616,fraud_Zboncak Ltd,food_dining,70.84,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,79cccd7a4bb08ba71ff8730bfec197b8,1335977212,38.35139,-90.02839,0
981480,2020-02-02 23:40:52,372520049757633,fraud_Leffler-Goldner,personal_care,72.92,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,b8269cc0267fb301f5bc52e4ae563767,1359848452,49.582708,-93.10519,0
683510,2019-10-19 01:27:30,30082025922891,fraud_Wolf Inc,grocery_pos,317.22,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,a1dd34b522a7350679f69a2cfbc8b6aa,1350610050,26.568091,-80.74639599999999,1
490329,2019-08-02 15:59:38,340951438290556,"fraud_Hagenes, Kohler and Hoppe",food_dining,9.13,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,edda8602dfec7247d04ce1b3439595ee,1343923178,41.42334,-73.300116,0
1054803,2020-03-13 23:12:31,213178850083780,fraud_Auer-West,shopping_net,1061.19,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,8c3d67ec3cbb1e4ced7c24ddba3e68a4,1363216351,45.370424,-117.599335,1
229711,2019-04-26 11:42:30,344342339068828,fraud_Schmidt and Sons,shopping_net,34.97,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,47b2f823c00e86900b254375e51412a9,1335440550,31.396101,-80.65740500000001,0
724876,2019-11-05 12:26:38,4476840372112,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,49.17,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,78a0673484039fdaaecb7b433e9e20b9,1352118398,35.233651,-85.288451,0
971736,2020-01-27 22:53:54,3543299015720986,fraud_Corwin-Romaguera,travel,9.97,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,e74a1827f2031754e8cf796559b4ee24,1359327234,36.840678,-82.649384,1
368992,2019-06-20 06:38:10,4255397449664185994,fraud_Deckow-Dare,food_dining,76.27,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,0271f599ff8bb0f4062337d6ad99d25a,1340174290,32.399353999999995,-97.395895,0
1178405,2020-05-06 22:11:35,3559723917628303,fraud_Koelpin and Sons,misc_net,750.36,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,1985-05-13,87f8e3369bc306af8c74efd7f24a9ede,1367878295,41.639032,-88.048293,1
443083,2019-07-15 23:38:49,676118385837,"fraud_Nienow, Ankunding and Collier",misc_pos,50.68,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,e4568804aae8bc3690fd0790861a0ce1,1342395529,45.50318,-122.969065,1
59672,2019-02-04 22:16:37,4451952084362894,fraud_Koepp-Parker,grocery_pos,290.79,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,2ede9135571a64f21385087de2f118ef,1328393797,34.67073,-102.423796,1
244692,2019-05-02 22:37:36,3523898249167098,fraud_Schoen Ltd,kids_pets,8.96,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,f19427018d2aeced9cbd4000a5c46503,1335998256,40.531662,-72.97306999999999,0
229018,2019-04-26 00:27:23,378278619832195,fraud_Kutch and Sons,grocery_pos,262.56,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,66a9450c3ee964a79ea74cf3bb0ba811,1335400043,44.563191,-123.25377,1
1060708,2020-03-16 12:00:41,3500969075198072,"fraud_Kihn, Brakus and Goyette",personal_care,28.52,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,e1c3bd3f2f44087a32b3d7a42df800c2,1363435241,47.356838,-116.333679,0
1247694,2020-06-03 12:58:50,3585740823295298,fraud_Schmeler Inc,misc_pos,70.9,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,8a7c827573db8d61116683a4c08e7528,1370264330,35.288747,-99.824435,0
452119,2019-07-20 04:03:22,213195754007681,"fraud_Towne, Greenholt and Koepp",shopping_net,4.69,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,ed365625db8a64cc2abb06046b0504db,1342757002,40.302603000000005,-91.609578,0
1068949,2020-03-19 22:13:24,2231186809828225,fraud_Kuphal-Predovic,misc_net,788.73,Katherine,Pennington,F,73869 Connie Prairie,Vienna,GA,31092,32.0913,-83.7922,7420,Phytotherapist,1957-01-15,8f448f676488ed9ab0bd4e93ef133647,1363731204,31.513136,-82.940401,1
44362,2019-01-27 13:26:14,6011652924285713,fraud_Dooley Inc,shopping_pos,93.48,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,55cda4084bf49befdb5a4e2c0e07db0a,1327670774,39.226408,-93.130798,0
1002858,2020-02-15 23:57:57,375237305371366,"fraud_Okuneva, Schneider and Rau",shopping_pos,899.14,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,a3b22db11241356733a7848e7b1cd35c,1360972677,43.550167,-77.908723,1
1195,2019-01-01 14:14:45,6538441737335434,fraud_McKenzie-Huels,food_dining,1.57,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,e448ead941a5df0a1829650e413fa329,1325427285,40.811879,-80.44414499999999,0
211880,2019-04-18 11:21:47,4390966588600992777,"fraud_Rohan, White and Aufderhar",misc_net,9.12,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,c142f447264631b411f058c0d63dd69d,1334748107,36.074562,-97.353965,0
863204,2019-12-18 08:04:07,30446018552504,fraud_Lockman Ltd,grocery_pos,91.06,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,1993-05-27,50c456fd45f44b4c3d13c143f55f018c,1355817847,34.456133,-96.224546,0
166982,2019-03-29 19:09:56,4998109455173950,fraud_Ziemann-Waters,health_fitness,197.86,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,d65b6dd19a77a5ebdb9c5519084af402,1333048196,38.884955,-93.808972,0
1226084,2020-05-26 19:44:20,38052002992326,fraud_Bartoletti and Sons,personal_care,112.9,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,7ba44fad56528eb93bb2e59558a81113,1369597460,30.621039,-94.68046,0
551492,2019-08-24 07:14:56,30442439074871,fraud_McCullough Group,grocery_net,62.37,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,ecf0bb4982865885bf62ab3fa6d5917b,1345792496,42.441927,-74.951655,0
1056913,2020-03-15 01:53:16,4651007077623147,fraud_Emard Inc,gas_transport,16.44,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,73bd7a3e66172172987b4e5b66dfb889,1363312396,47.700756,-121.984416,1
334780,2019-06-08 10:07:11,4939976756738216,fraud_Schamberger-O'Keefe,grocery_pos,177.03,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,aa163ab2ec7dc595ff630db7f11bf142,1339150031,27.413508,-99.45578,0
814769,2019-12-07 22:23:32,4430881574719618,fraud_Klocko LLC,misc_net,922.87,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,148e5083a940687f01ae6c25ec469dea,1354919012,38.902259,-106.675975,1
160395,2019-03-25 22:56:04,371683116218417,fraud_Block-Parisian,misc_net,730.3,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,ce5e83b5f6645ed64c6430def2865ff1,1332716164,40.87364,-74.457136,1
368453,2019-06-19 23:22:54,6506116513503136,"fraud_Nienow, Barrows and Romaguera",personal_care,15.41,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,c55bed98045df65c61502252732c5ddb,1340148174,32.813963,-94.393104,1
31639,2019-01-19 23:57:40,3541554378551366,fraud_Medhurst PLC,shopping_net,1134.36,Brianna,Wilson,F,257 Victor Stravenue,Hampton,VA,23666,37.0462,-76.4096,136895,Accounting technician,1939-09-19,c9225a13092c209419210150b28642df,1327017460,36.128777,-76.97476800000001,1
508509,2019-08-08 21:23:55,2287277963630565,fraud_Schumm PLC,shopping_net,1004.6,Calvin,Molina,M,046 Michelle Fort Suite 314,Medford,NY,11763,40.8174,-72.9852,28506,Forest/woodland manager,1939-04-13,a9e229dcf31d6336091635c61108f123,1344461035,40.212935,-72.874759,1
868870,2019-12-19 21:34:06,4769426683924058915,fraud_Powlowski-Weimann,food_dining,3.68,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,4cf4c872b43bdcf8a05707fe73cb4453,1355952846,40.78569,-76.93684300000001,0
504290,2019-08-06 22:31:54,3566094707272327,fraud_Hills-Boyer,personal_care,5.36,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,09cc32e010701d2175d96c377fc5f070,1344292314,33.85742,-118.658907,0
1091643,2020-03-30 01:50:30,4311368326621416041,"fraud_Moen, Reinger and Murphy",grocery_pos,317.33,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,1969-09-21,4078fb479007aecbdf71184ddf811b93,1364608230,40.181317,-102.702423,1
938086,2020-01-08 22:57:44,4492491748959010,fraud_Bartoletti and Sons,personal_care,22.89,Jonathan,Byrd,M,5554 Mack Meadows,Premier,WV,24878,37.3752,-81.6539,337,Advice worker,1986-10-17,887df202382c3b007304cb4d49a65d83,1357685864,37.953455,-81.352414,1
344770,2019-06-11 00:39:34,4464457352619,fraud_Herman Inc,misc_pos,797.69,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,75f8bb259fd8177446e732ed9aaac20b,1339375174,30.697543,-83.881373,1
135009,2019-03-15 14:58:07,180084576295055,fraud_O'Connell-Ullrich,home,6.68,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,2a5e3685b7f67a92f6e9b12e6e4a1f87,1331823487,28.785793,-97.310396,0
1051344,2020-03-12 00:39:25,4610050989831291,fraud_Sporer Inc,gas_transport,72.75,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,fe2792515c44225675a684ed00c791e8,1363048765,41.508019,-79.946883,0
1262636,2020-06-08 22:40:34,676372984911,"fraud_Hermiston, Pacocha and Smith",health_fitness,19.17,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,d0c9f317cc04448f805df17938f0211d,1370731234,40.455184,-98.122221,1
287505,2019-05-21 07:32:10,502012776709,fraud_Friesen-Stamm,gas_transport,54.5,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,ed17b99e5fd38604d88a772d1ac8c7c0,1337585530,42.530816,-74.804772,0
859379,2019-12-17 00:01:48,3551512895305309,fraud_Sporer Inc,gas_transport,75.2,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",1947-07-15,a6cd9273f9c25958286dd065eb633ed9,1355702508,36.323741,-87.661445,0
